,Intensity P010693,Intensity P010694,Intensity P010695,Intensity P010738,Intensity P010739,Intensity P010740,Intensity P013127,Intensity P018020,Intensity P018021
ENSP00000037869.3;ENSP00000397269.1;ENSP00000390840.1;ENSP00000391468.1,-0.988646001969265,-0.954005877392977,-0.4820093824046653,0.0521523954890206,0.298121370827953,-1.47341695020867,-1.7125473230267196,-2.0891584546031607,3.66045799241433
ENSP00000039007.4,-0.438628663383657,-0.5874177037473146,-0.687930428373722,-2.568890517122413,-2.2856931624517642,0.0168738185643953,-0.6258565682495348,1.052785543004977,-0.9060062676203493
ENSP00000039989.4;ENSP00000299240.5;ENSP00000473320.1;ENSP00000407314.2,-1.7792549354574032,-3.6113883189254268,-1.30220130081592,-1.0679019236399623,-4.09436511838071,-6.07714737790816,-4.80712088679268,-2.884338279882044,-2.02266866826373
ENSP00000040663.5,-3.21679958489333,0.448659608369855,-1.6831254730380916,2.62715615481135,1.29710905768374,0.7381133041692737,2.7930325168905,1.28061556804347,-0.442405205902919
ENSP00000040738.5;ENSP00000420541.1;ENSP00000285908.5,-2.94363999302992,-2.9525329413956234,-1.50641991140392,-0.415788313335959,-2.67522027282825,0.128168695352663,-3.79117727720763,-0.017235625747194,-1.405905258932539
ENSP00000040877.1,0.38749439878754666,-0.14053612198799387,-1.0744983018517713,-5.31724431705519,0.4868115653016468,-4.17466667641478,-1.123986317113445,1.25669791107527,-3.683341537210796
ENSP00000042381.4;ENSP00000368614.3;ENSP00000389456.2;ENSP00000400099.2;ENSP00000443568.3;ENSP00000454376.1;ENSP00000456893.1;ENSP00000456924.1;ENSP00000455795.2;ENSP00000457419.1,-0.486844203969792,-1.67379764577764,-1.97568261006815,-3.2567130243181,-3.19013149162096,-3.570049593409358,-4.87457399849549,-4.38338457213654,-0.9670670657854838
ENSP00000453887.1;ENSP00000044462.7;ENSP00000453802.1;ENSP00000453829.1;ENSP00000453080.1;ENSP00000453523.1;ENSP00000453621.1;ENSP00000402118.2;ENSP00000452936.1;ENSP00000453145.1;ENSP00000453323.1;ENSP00000452917.1;ENSP00000453758.1,4.27140087836909,4.43150874353174,5.379991160961,3.789782391572916,3.99604961453795,4.30838932649695,4.82489105285652,1.35937366832385,4.6024461136811
ENSP00000487460.1;ENSP00000046794.5;ENSP00000428871.1;ENSP00000430391.1,-1.1514084494739776,1.95436890479014,-0.576282246275788,0.413817226026254,-3.13978008465709,0.442475931131111,-1.36540673155424,-5.40292559455777,-4.77493472388247
ENSP00000447654.1;ENSP00000376862.1;ENSP00000052754.5;ENSP00000449014.1;ENSP00000413723.2;ENSP00000447674.2;ENSP00000401021.1;ENSP00000449438.1;ENSP00000399815.2;ENSP00000446530.1;ENSP00000449408.1;ENSP00000448853.1;ENSP00000398514.2;ENSP00000448857.1;ENSP00000448057.1;ENSP00000448274.1,9.76721521331859,6.47316285902584,8.85902428434326,2.57983980893787,8.37389597320972,7.20178759285938,4.8310376630588,4.86649964687721,6.36777184693596
ENSP00000053468.3,-2.06169883065718,-0.738792134828536,-2.132394582460478,1.54378426121541,-0.688322751077667,-1.86316058207064,-1.40123949549276,-4.30901347364449,-2.5125210113339156
ENSP00000054666.6,1.6590303343986783,-0.168718452931952,0.487002259410683,4.515809426663866,1.03639596376007,2.11438484227094,-1.04679421147894,1.66916460491166,3.54696566118112
ENSP00000054950.3;ENSP00000436422.1;ENSP00000436482.1,2.63390171226957,2.5317971680873,-0.08636646478063045,5.72767613078461,4.1581453613985,4.06055915586118,2.4120991264715697,4.40702373506824,3.0010220277053934
